[4/15/22 09:28PM] Avalon used command ::voted | Player rights = PLAYER	
[6/23/22 07:55PM] Avalon used command ::item 11128 | Player rights = OWNER	
[6/23/22 07:55PM] Avalon used command ::item 18333 | Player rights = OWNER	
[6/23/22 08:00PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 08:02PM] Avalon used command ::reload | Player rights = OWNER	
[6/23/22 08:05PM] Avalon used command ::reload | Player rights = OWNER	
[6/23/22 08:05PM] Avalon used command ::reload | Player rights = OWNER	
[6/23/22 08:09PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 08:10PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 08:12PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 08:18PM] Avalon used command ::tele 4257 5598 | Player rights = OWNER	
[6/23/22 08:18PM] Avalon used command ::find celestial scale | Player rights = OWNER	
[6/23/22 08:18PM] Avalon used command ::item 23294 10 | Player rights = OWNER	
[6/23/22 08:19PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 10:03PM] Avalon used command ::find owner | Player rights = OWNER	
[6/23/22 10:26PM] Avalon used command ::item 7995 2 | Player rights = OWNER	
[6/23/22 11:15PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 11:15PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 11:41PM] Avalon used command ::find fragmen | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::item 14667 | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::find fragment | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::item 11052 | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::item 13379 | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::item 9687 | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::item 9688 | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::item 9689 | Player rights = OWNER	
[6/23/22 11:42PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 11:48PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 11:48PM] Avalon used command ::item 13379 2 | Player rights = OWNER	
[6/23/22 11:49PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 11:49PM] Avalon used command ::reload | Player rights = OWNER	
[6/23/22 11:49PM] Avalon used command ::bank | Player rights = OWNER	
[6/23/22 11:59PM] Avalon used command ::find celestial | Player rights = OWNER	
[6/23/22 11:59PM] Avalon used command ::item 23280 | Player rights = OWNER	
[6/23/22 11:59PM] Avalon used command ::item 23270 | Player rights = OWNER	
[6/23/22 11:59PM] Avalon used command ::item 23271 | Player rights = OWNER	
[6/23/22 11:59PM] Avalon used command ::item 23293 | Player rights = OWNER	
[6/24/22 12:00AM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 12:02AM] Avalon used command ::item 232tele 4297 5598 | Player rights = OWNER	
[6/24/22 12:02AM] Avalon used command ::tele 4297 5598 | Player rights = OWNER	
[6/24/22 12:02AM] Avalon used command ::tele 4297 5598 0 | Player rights = OWNER	
[6/24/22 12:03AM] Avalon used command ::tele 4257 5598 0 | Player rights = OWNER	
[6/24/22 12:03AM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 12:05AM] Avalon used command ::home | Player rights = OWNER	
[6/24/22 12:05AM] Avalon used command ::tele 4257 5598 | Player rights = OWNER	
[6/24/22 12:08AM] Avalon used command ::tele 4257 5598 | Player rights = OWNER	
[6/24/22 07:22AM] Avalon used command ::find cape | Player rights = OWNER	
[6/24/22 07:22AM] Avalon used command ::item 23176 | Player rights = OWNER	
[6/24/22 07:25AM] Avalon used command ::item 2074 | Player rights = OWNER	
[6/24/22 07:25AM] Avalon used command ::item 20747 | Player rights = OWNER	
[6/24/22 07:37AM] Avalon used command ::find stead | Player rights = OWNER	
[6/24/22 07:37AM] Avalon used command ::item 20000 | Player rights = OWNER	
[6/24/22 07:37AM] Avalon used command ::find flare | Player rights = OWNER	
[6/24/22 07:37AM] Avalon used command ::item 18704 | Player rights = OWNER	
[6/24/22 07:37AM] Avalon used command ::find hailfire | Player rights = OWNER	
[6/24/22 07:43AM] Avalon used command ::find boots | Player rights = OWNER	
[6/24/22 07:45AM] Avalon used command ::item 20601 | Player rights = OWNER	
[6/24/22 07:45AM] Avalon used command ::item 17309 | Player rights = OWNER	
[6/24/22 07:45AM] Avalon used command ::item 17304 | Player rights = OWNER	
[6/24/22 07:45AM] Avalon used command ::item 17305 | Player rights = OWNER	
[6/24/22 07:45AM] Avalon used command ::item 17310 | Player rights = OWNER	
[6/24/22 07:45AM] Avalon used command ::item 17300 | Player rights = OWNER	
[6/24/22 07:45AM] Avalon used command ::item 17283 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 17281 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 17269 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 17265 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 17267 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16352 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16355 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16349 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16347 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16345 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16343 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16341 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16339 | Player rights = OWNER	
[6/24/22 07:46AM] Avalon used command ::item 16271 | Player rights = OWNER	
[6/24/22 07:55AM] Avalon used command ::find gland | Player rights = OWNER	
[6/24/22 07:58AM] Avalon used command ::item 3393 | Player rights = OWNER	
[6/24/22 07:58AM] Avalon used command ::item 3700 | Player rights = OWNER	
[6/24/22 07:58AM] Avalon used command ::item 3791 | Player rights = OWNER	
[6/24/22 07:59AM] Avalon used command ::item 5064 | Player rights = OWNER	
[6/24/22 08:38AM] Avalon used command ::item 3791 | Player rights = OWNER	
[6/24/22 08:41AM] Avalon used command ::empty | Player rights = OWNER	
[6/24/22 08:41AM] Avalon used command ::item 23296 | Player rights = OWNER	
[6/24/22 08:41AM] Avalon used command ::item 23297 | Player rights = OWNER	
[6/24/22 08:41AM] Avalon used command ::item 23298 | Player rights = OWNER	
[6/24/22 10:08AM] Avalon used command ::reload | Player rights = OWNER	
[6/24/22 11:32AM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 11:32AM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 11:33AM] Avalon used command ::ITEM 23226 | Player rights = OWNER	
[6/24/22 11:33AM] Avalon used command ::FIND FALLEN | Player rights = OWNER	
[6/24/22 11:34AM] Avalon used command ::upgrade | Player rights = OWNER	
[6/24/22 11:34AM] Avalon used command ::ITEM 12855 500M | Player rights = OWNER	
[6/24/22 12:03PM] Avalon used command ::item 23232 | Player rights = OWNER	
[6/24/22 12:04PM] Avalon used command ::item 23231 | Player rights = OWNER	
[6/24/22 12:04PM] Avalon used command ::item 23233 | Player rights = OWNER	
[6/24/22 12:08PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 12:11PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 12:11PM] Avalon used command ::ITEM 12855 500M | Player rights = OWNER	
[6/24/22 12:12PM] Avalon used command ::item 23263 | Player rights = OWNER	
[6/24/22 12:12PM] Avalon used command ::item 20456 | Player rights = OWNER	
[6/24/22 12:54PM] Avalon used command ::find celestial amulet | Player rights = OWNER	
[6/24/22 12:54PM] Avalon used command ::find owner amulet | Player rights = OWNER	
[6/24/22 01:00PM] Avalon used command ::find celestial ring | Player rights = OWNER	
[6/24/22 01:00PM] Avalon used command ::item 23270 | Player rights = OWNER	
[6/24/22 01:00PM] Avalon used command ::item 2320 | Player rights = OWNER	
[6/24/22 01:00PM] Avalon used command ::item 23280 | Player rights = OWNER	
[6/24/22 01:05PM] Avalon used command ::find celestial | Player rights = OWNER	
[6/24/22 01:05PM] Avalon used command ::item 23293 | Player rights = OWNER	
[6/24/22 01:11PM] Avalon used command ::find cele | Player rights = OWNER	
[6/24/22 01:12PM] Avalon used command ::item 23292 | Player rights = OWNER	
[6/24/22 01:26PM] Avalon used command ::item 22103 | Player rights = OWNER	
[6/24/22 07:13PM] Avalon used command ::reload | Player rights = OWNER	
[6/24/22 07:13PM] Avalon used command ::find emberek | Player rights = OWNER	
[6/24/22 07:13PM] Avalon used command ::find emberk | Player rights = OWNER	
[6/24/22 07:13PM] Avalon used command ::item 23296 | Player rights = OWNER	
[6/24/22 07:13PM] Avalon used command ::item 23297 | Player rights = OWNER	
[6/24/22 07:13PM] Avalon used command ::item 23298 | Player rights = OWNER	
[6/24/22 07:14PM] Avalon used command ::reload | Player rights = OWNER	
[6/24/22 07:15PM] Avalon used command ::reload | Player rights = OWNER	
[6/24/22 07:16PM] Avalon used command ::reload | Player rights = OWNER	
[6/24/22 07:16PM] Avalon used command ::reload | Player rights = OWNER	
[6/24/22 07:17PM] Avalon used command ::reload | Player rights = OWNER	
[6/24/22 07:17PM] Avalon used command ::FIND OWNER AM | Player rights = OWNER	
[6/24/22 07:18PM] Avalon used command ::FIND OWNER RING | Player rights = OWNER	
[6/24/22 07:19PM] Avalon used command ::FIND CELESTIAL | Player rights = OWNER	
[6/24/22 08:29PM] Avalon used command ::find gemstone | Player rights = OWNER	
[6/24/22 08:29PM] Avalon used command ::find gem | Player rights = OWNER	
[6/24/22 08:29PM] Avalon used command ::itm 1634 | Player rights = OWNER	
[6/24/22 08:29PM] Avalon used command ::find ball | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::item 15416 | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::find stone | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::item 20208 | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::item 18829 | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::item 19661 | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::item 18829 | Player rights = OWNER	
[6/24/22 08:30PM] Avalon used command ::item 19877 | Player rights = OWNER	
[6/24/22 08:31PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 08:32PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 08:34PM] Avalon used command ::item 23299 | Player rights = OWNER	
[6/24/22 08:35PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 08:35PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 08:38PM] Avalon used command ::bank | Player rights = OWNER	
[6/24/22 08:39PM] Avalon used command ::FIND BLOOD | Player rights = OWNER	
[6/24/22 10:18PM] Avalon used command ::item 14021 | Player rights = OWNER	
[6/24/22 10:20PM] Avalon used command ::item 23300 | Player rights = OWNER	
[6/24/22 10:58PM] Avalon used command ::guardian | Player rights = OWNER	
[6/24/22 10:59PM] Avalon used command ::empty | Player rights = OWNER	
[6/24/22 10:59PM] Avalon used command ::find high-tier | Player rights = OWNER	
[6/24/22 10:59PM] Avalon used command ::item 23174 500 | Player rights = OWNER	
[6/24/22 11:00PM] Avalon used command ::find nephilim | Player rights = OWNER	
[6/24/22 11:00PM] Avalon used command ::item 23257 250 | Player rights = OWNER	
[6/24/22 11:00PM] Avalon used command ::nephilim | Player rights = OWNER	
[6/24/22 11:00PM] Avalon used command ::item 23257 250 | Player rights = OWNER	
[6/24/22 11:00PM] Avalon used command ::item 23061 | Player rights = OWNER	
[6/24/22 11:00PM] Avalon used command ::god | Player rights = OWNER	
[6/25/22 05:30AM] Avalon used command ::find hammer | Player rights = OWNER	
[6/25/22 05:30AM] Avalon used command ::itemm 17694 | Player rights = OWNER	
[6/25/22 05:30AM] Avalon used command ::item 23033 | Player rights = OWNER	
[6/25/22 05:30AM] Avalon used command ::item 17694 | Player rights = OWNER	
[6/25/22 05:30AM] Avalon used command ::find hammer | Player rights = OWNER	
[6/25/22 05:33AM] Avalon used command ::find hammer head | Player rights = OWNER	
[6/25/22 05:33AM] Avalon used command ::find hammerhead | Player rights = OWNER	
[6/25/22 05:33AM] Avalon used command ::item 17698 | Player rights = OWNER	
[6/25/22 07:27AM] Avalon used command ::find angelic | Player rights = OWNER	
[6/25/22 07:27AM] Avalon used command ::item 23228 | Player rights = OWNER	
[6/25/22 07:28AM] Avalon used command ::find angelic hammer | Player rights = OWNER	
[6/25/22 07:28AM] Avalon used command ::find hammer | Player rights = OWNER	
[6/25/22 07:28AM] Avalon used command ::item 17694 | Player rights = OWNER	
[6/25/22 07:28AM] Avalon used command ::find infernal bow | Player rights = OWNER	
[6/25/22 07:28AM] Avalon used command ::item 23267 | Player rights = OWNER	
[6/25/22 07:28AM] Avalon used command ::bank | Player rights = OWNER	
[6/25/22 08:25AM] Avalon used command ::find inernal | Player rights = OWNER	
[6/25/22 08:25AM] Avalon used command ::item 23301 | Player rights = OWNER	
[6/25/22 08:39AM] Avalon used command ::bank | Player rights = OWNER	
[6/25/22 08:40AM] Avalon used command ::find legends | Player rights = OWNER	
[6/25/22 08:40AM] Avalon used command ::item 17011 | Player rights = OWNER	
[6/25/22 08:50AM] Avalon used command ::find angelic | Player rights = OWNER	
[6/25/22 08:51AM] Avalon used command ::bank | Player rights = OWNER	
[6/25/22 08:53AM] Avalon used command ::bank | Player rights = OWNER	
[6/25/22 08:53AM] Avalon used command ::find icy | Player rights = OWNER	
[6/25/22 08:53AM] Avalon used command ::item 17694 | Player rights = OWNER	
[6/25/22 08:53AM] Avalon used command ::item 23228 | Player rights = OWNER	
[6/25/22 08:53AM] Avalon used command ::item 23302 | Player rights = OWNER	
[6/25/22 08:53AM] Avalon used command ::find infernal | Player rights = OWNER	
[6/25/22 08:54AM] Avalon used command ::item 23267 | Player rights = OWNER	
[6/25/22 08:54AM] Avalon used command ::item 23301 | Player rights = OWNER	
[6/25/22 08:54AM] Avalon used command ::item 17698 | Player rights = OWNER	
[6/25/22 08:54AM] Avalon used command ::bank | Player rights = OWNER	
[6/25/22 08:54AM] Avalon used command ::bank | Player rights = OWNER	
[6/25/22 08:55AM] Avalon used command ::reload | Player rights = OWNER	
[6/25/22 08:55AM] Avalon used command ::item 23302 | Player rights = OWNER	
[6/25/22 09:04AM] Avalon used command ::reloadstats | Player rights = OWNER	
[6/25/22 09:05AM] Avalon used command ::reload | Player rights = OWNER	
[6/25/22 07:24PM] Avalon used command ::find deadly maul | Player rights = OWNER	
[6/25/22 07:24PM] Avalon used command ::item 22078 | Player rights = OWNER	
[6/25/22 10:27PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 10:29PM] Avalon used command ::repackindex4 | Player rights = OWNER	
[6/25/22 10:29PM] Avalon used command ::god | Player rights = OWNER	
[6/25/22 10:30PM] Avalon used command ::noclip | Player rights = OWNER	
[6/25/22 10:30PM] Avalon used command ::tele 3422 3934 4 | Player rights = OWNER	
[6/25/22 10:30PM] Avalon used command ::noclip | Player rights = OWNER	
[6/25/22 10:31PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 10:32PM] Avalon used command ::repackindex4 | Player rights = OWNER	
[6/25/22 10:33PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 10:36PM] Avalon used command ::repackindez | Player rights = OWNER	
[6/25/22 10:36PM] Avalon used command ::repackindex4 | Player rights = OWNER	
[6/25/22 10:36PM] Avalon used command ::home | Player rights = OWNER	
[6/25/22 10:38PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:02PM] Avalon used command ::repackindex4 | Player rights = OWNER	
[6/25/22 11:04PM] Avalon used command ::repackindex4 | Player rights = OWNER	
[6/25/22 11:04PM] Avalon used command ::tele 3712 9344 | Player rights = OWNER	
[6/25/22 11:04PM] Avalon used command ::noclip | Player rights = OWNER	
[6/25/22 11:05PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:09PM] Avalon used command ::repackindex4 | Player rights = OWNER	
[6/25/22 11:09PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:09PM] Avalon used command ::tele 3738 9365 | Player rights = OWNER	
[6/25/22 11:10PM] Avalon used command ::noclip | Player rights = OWNER	
[6/25/22 11:11PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:12PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:12PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:14PM] Avalon used command ::GFX 730 | Player rights = OWNER	
[6/25/22 11:14PM] Avalon used command ::GFX 730 | Player rights = OWNER	
[6/25/22 11:27PM] Avalon used command ::repackindex4 | Player rights = OWNER	
[6/25/22 11:29PM] Avalon used command ::god | Player rights = OWNER	
[6/25/22 11:39PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:41PM] Avalon used command ::god | Player rights = OWNER	
[6/25/22 11:41PM] Avalon used command ::mypos | Player rights = OWNER	
[6/25/22 11:43PM] Avalon used command ::mypos | Player rights = OWNER	
